month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2009-06-01,22.37633333333333,19.35,27.28,90.30666666666666,348.44,0.5843333333333334,21.054666666666666,25.353333333333335,20.594333333333335,0.16955035498290827,28,0.9333,74.96,8.05
2009-07-01,21.68290322580645,18.79,26.31,92.64935483870968,399.88,0.5925806451612904,17.565161290322582,24.67032258064516,20.36709677419355,0.2880043934203299,27,0.871,94.77,5.23
2009-08-01,22.113870967741935,18.43,27.84,91.07096774193548,134.97,0.53,19.99967741935484,24.976451612903226,20.481290322580644,0.19925865654099995,26,0.8387,82.46,7.15
2009-09-01,22.195666666666668,18.83,28.42,91.11066666666667,230.96,0.48966666666666664,20.053333333333335,24.834666666666667,20.56,0.19252657575432186,24,0.8,80.12,7.18
2009-10-01,22.600645161290323,18.17,28.96,86.83451612903225,107.2,0.3722580645161291,19.41548387096774,22.93064516129032,20.03774193548387,0.15329535063656186,13,0.4194,68.55,11.15
2009-11-01,21.898,15.61,27.56,88.82533333333335,264.42,0.30233333333333334,14.769,21.389,19.78166666666667,0.30950488568890544,18,0.6,88.63,7.72
2009-12-01,21.825806451612905,15.44,27.4,84.87741935483871,14.75,0.28903225806451616,13.950645161290323,19.726774193548387,18.92838709677419,0.29280656713489117,3,0.0968,90.69,10.69
2010-01-01,21.747096774193547,14.32,29.68,75.83483870967743,15.44,0.30096774193548387,18.732580645161292,21.04806451612903,16.65838709677419,0.11000934880228042,4,0.129,92.94,21.51
2010-02-01,24.53857142857143,15.47,35.09,61.77428571428572,0.86,0.3335714285714286,22.02892857142857,23.425,15.103571428571428,0.05959749961884442,0,0.0,13.18,35.95
2010-03-01,26.38483870967742,18.03,36.5,61.29677419354839,33.99,0.3951612903225806,23.83967741935484,25.044516129032257,16.27516129032258,0.04810788531389265,4,0.129,0.0,36.84
2010-04-01,25.91866666666667,19.97,34.94,75.01299999999999,113.98,0.33366666666666667,22.329,25.316666666666666,20.208000000000002,0.1180118499012508,16,0.5333,0.0,22.04
2010-05-01,24.754193548387097,20.29,33.17,84.46806451612903,169.62,0.48935483870967744,20.853548387096776,24.668387096774193,21.618387096774192,0.15464483732608003,23,0.7419,7.02,13.13
2010-06-01,22.692999999999998,18.1,29.32,90.54633333333332,391.23,0.5893333333333334,19.293666666666663,24.707333333333334,20.947333333333333,0.21911173470764433,30,1.0,65.91,7.38
2010-07-01,21.620645161290323,18.6,28.44,91.64322580645161,327.76,0.5619354838709678,16.998709677419356,24.993225806451612,20.109354838709677,0.31986731888640785,28,0.9032,96.55,5.68
2010-08-01,21.873225806451615,18.63,25.97,92.77064516129032,185.03,0.5696774193548387,18.168064516129032,25.35741935483871,20.580645161290324,0.2835207612456748,26,0.8387,89.34,5.18
2010-09-01,22.034,18.89,27.94,90.62133333333333,251.52,0.386,18.862333333333332,24.828666666666667,20.288999999999998,0.24030019063985186,24,0.8,84.74,7.12
2010-10-01,22.197741935483872,19.35,28.63,91.7783870967742,419.58,0.45645161290322583,18.72451612903226,23.392258064516128,20.692903225806454,0.1995421700038611,27,0.871,80.06,6.58
2010-11-01,21.676666666666666,17.89,27.59,91.01299999999999,288.19,0.3016666666666667,14.318000000000001,21.157333333333334,20.011666666666667,0.32326065036551543,26,0.8667,94.95,6.08
2010-12-01,20.633225806451613,13.57,25.87,87.61870967741935,69.36,0.2703225806451613,14.77548387096774,20.006129032258066,18.297096774193548,0.2614521356358537,10,0.3226,75.24,9.14
2011-01-01,20.73193548387097,12.15,27.58,81.83354838709678,11.67,0.2932258064516129,18.95483870967742,21.366774193548387,17.135806451612904,0.1128825278922656,3,0.0968,78.06,16.12
2011-02-01,21.8125,12.91,30.85,75.88678571428571,94.11,0.32357142857142857,20.869285714285716,22.99535714285714,16.679285714285715,0.0924565517884044,9,0.3214,91.07,21.88
2011-03-01,24.34258064516129,14.33,34.34,66.2074193548387,21.88,0.36,24.501612903225805,25.46677419354839,16.12709677419355,0.0378988435279366,6,0.1935,18.78,32.51
