month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2001-09-01,25.89966666666667,20.61,34.71,73.52766666666666,114.26,2.476,19.869000000000003,24.025,20.19,0.17298647242455756,18,0.6,0.0,21.89
2001-10-01,23.508064516129032,13.82,31.25,80.95451612903226,144.46,2.0570967741935484,17.84967741935484,22.336129032258064,19.706451612903226,0.20086074925623165,15,0.4839,42.63,15.22
2001-11-01,23.02,14.57,30.71,74.778,6.92,2.317,18.985,20.345333333333333,17.615666666666666,0.06686217969722785,1,0.0333,56.57,23.54
2001-12-01,21.463548387096775,12.34,31.23,64.12709677419355,1.1500000000000001,2.6048387096774195,17.780645161290323,19.34935483870968,13.036774193548387,0.08107297067502461,0,0.0,98.96,32.96
2002-01-01,23.384193548387096,12.47,35.8,49.45451612903226,0.64,2.2803225806451612,19.039354838709677,20.26483870967742,9.850322580645162,0.0604734085735662,0,0.0,46.17,47.49
2002-02-01,25.791071428571428,15.25,36.65,41.769285714285715,4.22,2.7921428571428573,21.724285714285713,22.924285714285713,9.0675,0.05234623294073659,2,0.0714,0.0,55.18
2002-03-01,29.218709677419355,17.53,40.69,29.5841935483871,2.0,2.197741935483871,24.673870967741934,25.04548387096774,7.5116129032258065,0.014837521412655708,1,0.0323,0.0,69.37
2002-04-01,32.64233333333333,21.02,41.77,31.522,11.13,2.065,25.559,26.586000000000002,11.995000000000001,0.03862935379523058,2,0.0667,0.0,65.83
2002-05-01,30.53290322580645,21.83,42.02,53.23225806451613,48.62,4.00741935483871,24.203225806451613,26.488709677419354,18.32967741935484,0.08628143457346404,11,0.3548,0.0,42.73
2002-06-01,26.913666666666664,22.39,35.34,71.73066666666666,46.35,4.5793333333333335,18.526333333333334,25.061333333333334,20.853333333333335,0.2607602681421579,15,0.5,0.0,20.9
2002-07-01,27.20258064516129,21.32,35.85,65.75419354838711,29.85,5.999677419354839,18.58516129032258,24.87290322580645,19.45225806451613,0.25279485383757416,10,0.3226,0.0,25.59
