month,T2M,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2MDEW,CLOUD_FRACTION,RAINY_DAY_COUNT,RAINY_DAY_FRACTION,MILD_SCORE,STARGAZING_SCORE
2009-07-01,23.231612903225805,18.37,30.59,80.41677419354839,115.1,4.973225806451613,15.330967741935483,24.973870967741938,19.36193548387097,0.386119686381896,24,0.7742,50.53,12.02
2009-08-01,23.664193548387097,18.79,30.77,81.29838709677419,133.99,3.463225806451613,17.598709677419354,25.401935483870968,19.934516129032257,0.3071902064866787,23,0.7419,38.17,12.96
2009-09-01,23.483333333333334,18.29,30.58,84.72366666666667,193.03,2.645,17.796666666666667,24.717333333333332,20.526999999999997,0.2799924479447621,27,0.9,43.33,11.0
2009-10-01,22.895806451612902,14.77,30.24,78.88064516129033,51.02,2.1225806451612903,19.951290322580647,22.903548387096773,18.62516129032258,0.1288995929634793,10,0.3226,60.12,18.4
2009-11-01,22.692999999999998,16.11,29.93,81.15866666666668,74.49,1.9766666666666666,16.135666666666665,21.008,18.825666666666667,0.23192751967504444,15,0.5,65.91,14.47
2009-12-01,22.41548387096774,13.27,31.57,73.52935483870968,24.39,2.1903225806451614,15.625483870967741,19.39483870967742,16.61741935483871,0.19434834675004986,4,0.129,73.84,21.33
2010-01-01,23.44645161290323,13.32,33.39,59.96612903225807,0.58,2.0351612903225806,19.015806451612903,20.718064516129033,13.62483870967742,0.0821629869523246,0,0.0,44.39,36.74
2010-02-01,26.252142857142854,13.91,36.93,43.43107142857143,0.01,1.9292857142857145,22.376785714285713,23.205000000000002,10.477142857142857,0.035691199556745934,0,0.0,0.0,54.55
2010-03-01,28.94645161290323,18.0,38.96,34.49709677419355,3.36,2.176774193548387,23.46516129032258,25.01225806451613,9.410645161290324,0.06185354277902444,1,0.0323,0.0,61.45
2010-04-01,28.57633333333333,21.21,39.45,57.391333333333336,131.22,1.5539999999999998,23.764333333333333,25.716333333333335,17.680666666666664,0.07590506681875342,16,0.5333,0.0,39.37
2010-05-01,26.57967741935484,21.26,34.94,74.03258064516129,90.91,2.3509677419354835,22.20967741935484,25.325806451612905,20.99806451612903,0.12304165074512807,16,0.5161,0.0,22.77
2010-06-01,24.336000000000002,19.68,33.2,79.59233333333333,104.86,3.602333333333333,18.203333333333333,25.53666666666667,20.215,0.2871687769220729,23,0.7667,18.97,14.55
2010-07-01,23.095806451612905,18.56,30.32,81.6632258064516,152.98,3.907741935483871,15.073548387096775,25.348709677419354,19.50258064516129,0.4053524388847176,29,0.9355,54.41,10.9
2010-08-01,23.330000000000002,18.7,30.49,84.24967741935485,163.26999999999998,3.388387096774194,15.457096774193548,25.469032258064516,20.28290322580645,0.39310231273906326,28,0.9032,47.71,9.56
2010-09-01,23.175333333333334,17.83,29.42,83.56233333333333,139.67,2.4563333333333333,18.171666666666667,24.826999999999998,19.978666666666665,0.2680683664290221,21,0.7,52.13,12.03
2010-10-01,23.08645161290323,17.79,29.18,86.2583870967742,134.03,1.8758064516129032,17.35258064516129,22.83677419354839,20.489032258064515,0.24014747012458693,21,0.6774,54.67,10.44
2010-11-01,22.025666666666666,17.04,27.84,87.24766666666666,159.01,1.6403333333333334,14.657000000000002,20.747,19.654666666666667,0.29353641490335947,22,0.7333,84.98,9.01
2010-12-01,20.538709677419355,11.45,28.02,81.87516129032258,10.870000000000001,1.7580645161290323,16.371935483870967,19.64483870967742,16.918064516129032,0.16660372091495756,3,0.0968,72.53,15.11
2011-01-01,21.326129032258066,12.33,31.71,67.89838709677419,0.02,2.044516129032258,20.813870967741938,21.740322580645163,13.530645161290321,0.04261443727279468,0,0.0,95.03,30.73
2011-02-01,23.638571428571428,11.63,35.1,53.48392857142857,10.62,1.9082142857142856,22.152142857142856,23.297500000000003,10.716071428571428,0.04916223383870144,4,0.1429,38.9,44.23
2011-03-01,27.548387096774192,14.59,38.29,37.395806451612906,1.9300000000000002,1.9896774193548388,25.013548387096773,25.90806451612903,8.75290322580645,0.034526551702670716,1,0.0323,0.0,60.44
2011-04-01,28.080333333333332,19.81,38.4,52.51133333333333,125.52999999999999,1.7036666666666667,22.942333333333334,25.491666666666667,15.573333333333332,0.10000653808434123,11,0.3667,0.0,42.74
2011-05-01,26.886774193548387,19.9,35.9,69.11483870967741,61.94,2.14,23.03322580645161,25.49483870967742,19.826129032258066,0.09655338208872144,12,0.3871,0.0,27.9
2011-06-01,24.446666666666665,18.74,32.49,75.81400000000001,66.75,4.452666666666667,16.972,25.177,19.342666666666666,0.325892679826826,19,0.6333,15.81,16.3
2011-07-01,23.268387096774195,18.1,31.58,78.00129032258064,98.83,4.492580645161291,15.418709677419356,24.823548387096775,18.81032258064516,0.37886762049562717,28,0.9032,49.47,13.66
2011-08-01,23.120967741935484,18.11,29.99,81.67999999999999,131.97,3.821290322580645,16.005806451612905,25.34225806451613,19.503870967741936,0.36841435317778537,27,0.871,53.69,11.57
2011-09-01,23.486666666666668,17.2,32.31,79.99499999999999,92.56,3.158333333333333,18.790000000000003,25.076,19.340666666666667,0.2506779390652416,19,0.6333,43.24,14.99
2011-10-01,23.638709677419353,17.41,31.65,80.0141935483871,111.07,1.6783870967741936,19.094838709677422,22.706451612903226,19.55322580645161,0.15905668418809482,18,0.5806,38.89,16.81
2011-11-01,22.173000000000002,13.59,31.24,74.78266666666667,58.95,2.4179999999999997,17.31433333333333,21.474,16.481666666666666,0.1937071186861633,10,0.3333,80.77,20.33
2011-12-01,21.78774193548387,11.54,33.24,64.12032258064517,4.59,2.333870967741935,17.444193548387098,20.026774193548388,12.8,0.12895639708132656,1,0.0323,91.78,31.25
2012-01-01,22.963870967741936,10.97,33.79,53.60967741935484,0.06,1.8370967741935482,20.63258064516129,21.733548387096775,10.573870967741936,0.050657523673820815,0,0.0,58.18,44.04
2012-02-01,25.399655172413794,13.08,37.68,40.41103448275862,0.13,2.3000000000000003,22.65206896551724,23.70586206896552,7.707241379310345,0.04445284885158629,0,0.0,0.0,56.94
2012-03-01,28.84258064516129,17.04,38.37,35.704193548387096,0.29000000000000004,2.0909677419354837,24.00741935483871,25.234516129032258,9.663548387096775,0.04862771165965718,0,0.0,0.0,61.17
2012-04-01,28.846999999999998,20.68,39.22,51.473,78.42,1.7146666666666666,22.740333333333336,25.726333333333333,15.735000000000001,0.11606784228870537,11,0.3667,0.0,42.89
2012-05-01,27.010645161290324,19.82,37.18,67.17677419354838,36.22,2.650645161290323,22.32161290322581,25.044838709677418,19.44193548387097,0.10873401254524129,6,0.1935,0.0,29.25
2012-06-01,25.247,19.44,37.08,70.09766666666665,54.49,4.453666666666667,18.35533333333333,25.651666666666664,18.557666666666666,0.2844389578324995,18,0.6,0.0,21.4
2012-07-01,24.361612903225808,18.58,32.61,75.47225806451613,57.77,4.2138709677419355,16.464193548387097,25.184516129032257,19.182580645161288,0.3462573009529665,19,0.6129,18.24,16.03
2012-08-01,23.79516129032258,18.65,32.45,77.28967741935485,117.4,3.7838709677419353,16.27774193548387,25.51322580645161,19.07677419354839,0.3619880896688624,24,0.7742,34.42,14.49
2012-09-01,23.71033333333333,18.19,32.58,77.94066666666666,86.35,3.0866666666666664,18.98933333333333,25.044666666666668,18.991,0.24178135065349926,21,0.7,36.85,16.73
2012-10-01,23.450322580645164,17.02,32.37,77.88612903225805,114.11,2.1877419354838707,18.291935483870965,22.977096774193548,18.73032258064516,0.2039057125608953,13,0.4194,44.28,17.6
2012-11-01,22.75433333333333,10.73,32.36,71.61866666666667,34.46,1.8333333333333333,18.925,20.978,16.289333333333335,0.09786442940223095,7,0.2333,64.16,25.6
2012-12-01,23.179032258064513,14.58,33.59,64.19774193548388,10.690000000000001,2.4899999999999998,18.470967741935485,20.33451612903226,14.511612903225807,0.09164458968542288,2,0.0645,52.03,32.52
2013-01-01,23.97451612903226,13.52,34.55,49.29451612903226,0.0,1.9532258064516128,21.08483870967742,21.783870967741933,10.123548387096774,0.03208944172960149,0,0.0,29.3,49.08
2013-02-01,25.268571428571427,13.72,35.37,47.335,7.83,2.5060714285714285,21.722857142857144,23.607142857142858,10.776785714285714,0.07981845688350975,4,0.1429,0.0,48.46
2013-03-01,28.273548387096774,15.5,38.64,43.17645161290323,21.19,1.9916129032258065,22.684516129032257,24.986129032258066,12.491290322580646,0.0921156254437947,4,0.129,0.0,51.59
2013-04-01,30.264,21.71,39.56,45.86533333333333,22.400000000000002,1.7006666666666668,24.091333333333335,25.705,15.897,0.0627763729494909,5,0.1667,0.0,50.74
2013-05-01,27.120967741935484,20.7,38.46,67.10258064516128,136.51,2.42,21.312580645161294,25.05483870967742,19.556451612903224,0.14936268829663946,16,0.5161,0.0,27.98
2013-06-01,23.579333333333334,19.1,31.32,79.85666666666665,123.1,4.606,15.548,24.599333333333334,19.572333333333333,0.36795035095802053,26,0.8667,40.59,12.73
2013-07-01,22.62258064516129,18.56,28.8,83.66290322580646,201.96,4.874193548387097,14.662258064516129,24.984193548387097,19.524516129032257,0.4131386295851571,31,1.0,67.93,9.59
2013-08-01,23.232903225806453,18.86,30.59,82.99193548387096,114.84,3.5867741935483872,16.328064516129032,25.59,19.92064516129032,0.36193573598557904,24,0.7742,50.49,10.85
2013-09-01,22.992666666666665,17.84,29.45,84.78633333333333,183.01,2.6310000000000002,18.004,25.302000000000003,20.058,0.28843569678286307,20,0.6667,57.35,10.83
2013-10-01,23.018709677419356,17.33,29.21,85.36,99.1,1.9967741935483871,17.513548387096773,22.866451612903226,20.219354838709677,0.23409417938662092,20,0.6452,56.61,11.21
2013-11-01,22.25766666666667,15.02,29.76,78.662,55.4,1.7806666666666666,17.694666666666667,20.391333333333332,17.875666666666667,0.13224572530813739,9,0.3,78.35,18.52
2013-12-01,21.104193548387098,11.03,31.43,66.97258064516129,5.75,2.208064516129032,19.188387096774196,20.64483870967742,13.39258064516129,0.07054797731214535,3,0.0968,88.69,30.7
2014-01-01,23.114838709677418,14.44,32.4,55.89032258064516,0.53,2.579032258064516,20.003870967741936,21.068387096774195,12.188709677419356,0.05052670259676639,0,0.0,53.86,41.88
2014-02-01,25.450714285714287,13.85,35.24,45.58107142857143,0.32000000000000006,2.0782142857142856,20.923928571428572,22.97392857142857,10.92,0.08923158238375783,0,0.0,0.0,49.56
2014-03-01,27.41774193548387,15.88,38.53,38.49225806451613,8.7,2.45,23.853870967741937,25.83483870967742,9.548709677419355,0.07667815403056633,3,0.0968,0.0,56.79
2014-04-01,30.096666666666668,20.64,38.92,41.34666666666667,16.05,1.6263333333333334,23.215,25.362333333333332,13.869,0.08466623733357859,6,0.2,0.0,53.69
2014-05-01,26.74225806451613,19.37,35.37,70.27225806451614,157.98,2.276774193548387,21.969354838709677,25.365806451612904,20.023870967741935,0.1338988223923494,21,0.6774,0.0,25.75
2014-06-01,25.145,19.75,33.18,77.55333333333333,123.6,3.6689999999999996,19.86733333333333,25.240333333333336,20.456,0.21287357536218499,19,0.6333,0.0,17.67
2014-07-01,23.533548387096772,18.68,30.58,81.51064516129033,158.81,4.590645161290323,15.922580645161291,25.154193548387095,19.90838709677419,0.3670009489856112,27,0.871,41.9,11.7
2014-08-01,23.169999999999998,18.76,30.62,83.03387096774195,118.19,3.514838709677419,16.634516129032257,25.259999999999998,19.885161290322582,0.3414680867366485,28,0.9032,52.29,11.17
2014-09-01,23.387,18.49,30.54,82.76933333333334,177.24,2.705,18.631666666666668,24.894000000000002,19.983,0.25155994751077904,25,0.8333,46.09,12.9
2014-10-01,22.942258064516132,17.15,29.69,82.79225806451613,124.65,1.5758064516129033,18.11774193548387,22.38193548387097,19.57677419354839,0.19051942811022715,23,0.7419,58.79,13.93
2014-11-01,21.555999999999997,14.02,30.29,74.36966666666667,20.43,1.7973333333333334,17.63566666666667,20.676666666666666,16.000333333333334,0.14707399645332886,4,0.1333,98.4,21.86
2014-12-01,22.446129032258067,12.82,32.0,68.61193548387097,7.180000000000001,1.9370967741935483,16.07,19.640645161290323,15.200967741935484,0.18179877147455903,1,0.0323,72.97,25.68
2015-01-01,22.973548387096777,10.86,33.66,54.00354838709677,1.6400000000000001,1.8083870967741935,18.96161290322581,20.896774193548385,11.141935483870967,0.09260574251312115,1,0.0323,57.9,41.74
2015-02-01,24.395714285714288,13.85,35.57,41.29892857142857,0.62,2.1478571428571427,23.30857142857143,23.925714285714285,7.522142857142858,0.02579412467160247,0,0.0,17.27,57.19
2015-03-01,27.116451612903226,14.96,37.45,45.67225806451613,27.43,2.1248387096774195,23.044516129032257,25.008064516129032,12.150645161290322,0.07851660754595302,7,0.2258,0.0,50.06
2015-04-01,27.53666666666667,19.63,37.38,60.46266666666667,103.44,1.5326666666666666,21.875,25.719333333333335,17.975,0.149472510951554,16,0.5333,0.0,33.63
2015-05-01,25.886774193548387,19.17,36.31,73.13032258064516,140.96,2.094193548387097,19.87516129032258,24.981612903225805,20.058709677419355,0.20440840360006707,21,0.6774,0.0,21.38
2015-06-01,24.476666666666667,18.86,31.53,78.00466666666667,87.1,3.905333333333333,17.604666666666667,25.228333333333335,19.988333333333333,0.3021866948536699,22,0.7333,14.95,15.35
2015-07-01,24.79774193548387,18.47,33.26,74.88064516129033,37.5,4.236129032258065,17.379032258064516,25.514193548387098,19.395806451612902,0.3188484587958632,13,0.4194,5.78,17.11
2015-08-01,24.891935483870967,18.74,33.74,74.69064516129032,65.78,3.500967741935484,19.06483870967742,25.885483870967743,19.41290322580645,0.26349305252663713,17,0.5484,3.09,18.64
2015-09-01,24.898000000000003,18.97,34.94,74.64733333333334,103.44,2.5416666666666665,19.657333333333334,24.895666666666667,19.326666666666664,0.21041145045322474,16,0.5333,2.91,20.02
2015-10-01,24.509677419354837,14.46,33.91,70.76483870967742,63.769999999999996,1.9070967741935483,19.929032258064513,22.943870967741937,17.751935483870966,0.13140061299665395,13,0.4194,14.01,25.39
2015-11-01,22.152333333333335,13.95,31.29,83.54166666666667,144.91,2.1136666666666666,14.344333333333333,20.842,18.894000000000002,0.31175830854364583,20,0.6667,81.36,11.33
2015-12-01,22.418064516129032,12.5,31.48,73.83161290322582,9.57,2.290645161290323,17.449354838709677,20.291935483870965,16.41,0.1400842540338605,3,0.0968,73.77,22.5
2016-01-01,22.978709677419356,11.98,34.47,58.60709677419354,2.6,1.966451612903226,18.626129032258063,20.588064516129034,12.460645161290321,0.09529479968036614,0,0.0,57.75,37.45
2016-02-01,26.402758620689653,13.55,37.72,45.342413793103454,0.0,2.29551724137931,21.49793103448276,23.267241379310345,11.343103448275862,0.07604297888106692,0,0.0,0.0,50.5
2016-03-01,28.81935483870968,18.73,38.86,41.480645161290326,17.15,1.8370967741935484,23.59709677419355,24.820645161290326,12.524838709677418,0.04929559159908514,2,0.0645,0.0,55.63
2016-04-01,31.765666666666668,22.54,41.44,40.461999999999996,8.85,1.7566666666666668,24.807666666666666,25.887,14.958333333333334,0.041694029178094616,2,0.0667,0.0,57.06
